customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_000168,26-05-2023,Small Business,Manufacturing,USA,Business,399,12,7,3,68,7,23-12-2024,1,19.2,7694.58,7694.58,26-11-2024,35,19,404.9778947,2023-05
CUST_000169,17-05-2021,Small Business,Finance,UK,Basic,49,1,8,1,47,34,,0,44.1,2223.54,2223.54,17-12-2024,14,44,50.535,2021-05
CUST_000170,05-02-2022,Small Business,Healthcare,Australia,Professional,149,12,5,2,61,27,,0,35.3,5415.5,5415.5,05-12-2024,26,35,154.7285714,2022-02
CUST_000171,01-02-2021,Small Business,Finance,USA,Basic,49,36,8,4,89,-42,,0,47.6,2363.76,2363.76,01-12-2024,30,47,50.29276596,2021-02
CUST_000172,20-05-2022,Small Business,Healthcare,USA,Basic,49,1,6,5,77,99,,0,31.9,1597.73,1597.73,20-12-2024,11,32,49.9290625,2022-05
CUST_000173,05-03-2022,Small Business,Education,Australia,Basic,49,12,9,0,87,3,,0,34.4,1736.61,1736.61,05-12-2024,26,34,51.07676471,2022-03
CUST_000174,27-01-2021,Mid-Market,Healthcare,USA,Basic,49,12,44,0,83,11,,0,47.8,2443.14,2443.14,27-12-2024,4,48,50.89875,2021-01
CUST_000175,25-07-2020,Small Business,Retail,USA,Basic,49,1,6,1,53,-20,,0,54,2671.67,2671.67,25-12-2024,6,54,49.47537037,2020-07
CUST_000176,04-11-2022,Mid-Market,Technology,France,Professional,149,12,41,5,33,70,14-04-2023,1,5.4,895.14,895.14,04-04-2023,637,6,149.19,2022-11
CUST_000177,26-04-2024,Startup,Manufacturing,UK,Professional,149,36,2,1,81,2,,0,8.3,1306.76,1306.76,26-12-2024,5,9,145.1955556,2024-04
CUST_000178,10-06-2022,Small Business,Real Estate,Australia,Professional,149,1,9,2,61,46,29-10-2022,1,4.7,736.33,736.33,10-10-2022,813,5,147.266,2022-06
CUST_000179,24-01-2024,Startup,Retail,USA,Business,399,24,1,1,78,55,,0,11.4,4616.71,4616.71,24-12-2024,7,12,384.7258333,2024-01
CUST_000180,10-09-2024,Mid-Market,Retail,Other,Business,399,24,40,0,93,4,,0,3.7,1568.62,1568.62,10-12-2024,21,4,392.155,2024-09
CUST_000181,17-05-2024,Startup,Other,Other,Business,399,1,4,4,57,0,,0,7.6,3258.23,3258.23,17-12-2024,14,8,407.27875,2024-05
CUST_000182,13-05-2022,Startup,Retail,USA,Enterprise,999,1,1,3,49,40,31-10-2022,1,5.7,6053.62,6053.62,13-10-2022,810,6,1008.936667,2022-05
CUST_000183,12-01-2022,Small Business,Healthcare,USA,Basic,49,36,6,2,44,-49,13-12-2022,1,11.2,583.35,583.35,12-12-2022,750,12,48.6125,2022-01
CUST_000184,18-06-2023,Small Business,Healthcare,Other,Basic,49,24,9,4,64,56,,0,18.7,947.86,947.86,18-12-2024,13,19,49.88736842,2023-06
CUST_000185,17-07-2021,Mid-Market,Manufacturing,UK,Professional,149,1,29,1,36,19,,0,42.1,6356.76,6356.76,17-12-2024,14,42,151.3514286,2021-07
CUST_000186,17-10-2022,Startup,Manufacturing,Canada,Professional,149,1,3,0,72,0,,0,26.9,4099.7,4099.7,17-12-2024,14,27,151.8407407,2022-10
CUST_000187,05-04-2020,Small Business,Healthcare,Canada,Professional,149,12,6,1,73,7,,0,57.7,8487.02,8487.02,05-12-2024,26,57,148.8950877,2020-04
CUST_000188,23-10-2024,Enterprise,Healthcare,France,Basic,49,12,103,2,72,20,,0,2.3,145.95,145.95,23-12-2024,8,3,48.65,2024-10
CUST_000189,29-04-2021,Mid-Market,Other,France,Professional,149,12,42,3,31,13,,0,44.7,6923.37,6923.37,28-12-2024,3,45,153.8526667,2021-04
CUST_000190,01-12-2023,Startup,Technology,USA,Enterprise,999,36,2,3,88,85,,0,13.2,13076.53,13076.53,01-12-2024,30,13,1005.886923,2023-12
CUST_000191,18-08-2020,Startup,Finance,USA,Basic,49,12,3,1,67,-16,,0,53.2,2648.76,2648.76,18-12-2024,13,53,49.97660377,2020-08
CUST_000192,18-01-2022,Startup,Technology,Australia,Enterprise,999,24,4,5,55,-8,,0,35.9,35676.2,35676.2,18-12-2024,13,36,991.0055556,2022-01
CUST_000193,05-08-2024,Small Business,Education,France,Professional,149,12,7,0,77,30,,0,4.9,762.93,762.93,05-12-2024,26,5,152.586,2024-08
CUST_000194,09-04-2023,Mid-Market,Technology,Canada,Basic,49,1,26,1,77,74,,0,21.1,1029.14,1029.14,09-12-2024,22,21,49.00666667,2023-04
CUST_000195,24-06-2021,Mid-Market,Manufacturing,Other,Professional,149,24,46,1,42,14,,0,42.9,6417.21,6417.21,24-12-2024,7,43,149.2374419,2021-06
CUST_000196,25-11-2022,Mid-Market,Technology,Germany,Professional,149,12,47,2,64,-7,,0,25.6,3997.81,3997.81,25-12-2024,6,26,153.7619231,2022-11
CUST_000197,08-06-2021,Enterprise,Manufacturing,USA,Professional,149,1,337,3,53,33,,0,43.4,6529.96,6529.96,08-12-2024,23,43,151.8595349,2021-06
CUST_000198,29-03-2023,Small Business,Education,Australia,Professional,149,1,5,0,56,56,,0,21.4,3312.33,3312.33,29-12-2024,2,22,150.5604545,2023-03
CUST_000199,18-09-2024,Mid-Market,Healthcare,UK,Professional,149,12,41,0,75,54,,0,3.5,599.44,599.44,18-12-2024,13,4,149.86,2024-09
CUST_000200,20-06-2023,Small Business,Finance,USA,Basic,49,12,9,0,47,-23,,0,18.7,926.71,926.71,20-12-2024,11,19,48.77421053,2023-06
CUST_000201,14-01-2023,Startup,Finance,USA,Basic,49,36,3,2,76,54,03-06-2024,1,16.9,859.04,859.04,14-05-2024,231,17,50.53176471,2023-01
CUST_000202,24-12-2024,Small Business,Healthcare,France,Basic,49,24,4,1,46,12,,0,0.2,45.67,45.67,24-12-2024,7,1,45.67,2024-12
CUST_000203,31-07-2021,Startup,Education,Other,Enterprise,999,1,3,4,89,-27,,0,41.6,43033.08,43033.08,28-12-2024,3,42,1024.597143,2021-07
CUST_000204,12-11-2021,Small Business,Healthcare,USA,Basic,49,24,2,1,51,67,,0,38.2,1958.89,1958.89,12-12-2024,19,38,51.54973684,2021-11
CUST_000205,10-07-2021,Mid-Market,Manufacturing,USA,Business,399,1,27,7,100,-34,,0,42.3,17002.2,17002.2,10-12-2024,21,42,404.8142857,2021-07
CUST_000206,16-05-2024,Small Business,Technology,Canada,Basic,49,1,5,0,81,-24,,0,7.6,385.94,385.94,16-12-2024,15,8,48.2425,2024-05
CUST_000207,09-10-2022,Enterprise,Technology,France,Basic,49,1,122,2,61,70,,0,27.1,1333.7,1333.7,09-12-2024,22,27,49.3962963,2022-10
CUST_000208,07-10-2021,Mid-Market,Healthcare,Germany,Basic,49,12,46,2,45,-28,08-04-2023,1,18.3,905.93,905.93,07-04-2023,634,19,47.68052632,2021-10
CUST_000209,06-03-2022,Small Business,Retail,Canada,Basic,49,1,4,3,75,4,,0,34.4,1673.75,1673.75,06-12-2024,25,34,49.22794118,2022-03
CUST_000210,17-11-2022,Enterprise,Finance,Canada,Enterprise,999,12,485,0,85,-7,,0,25.8,25802.06,25802.06,17-12-2024,14,26,992.3869231,2022-11
CUST_000211,01-07-2024,Mid-Market,Manufacturing,USA,Business,399,1,28,3,77,21,,0,6.1,2294.36,2294.36,01-12-2024,30,6,382.3933333,2024-07
CUST_000212,28-04-2024,Small Business,Technology,UK,Enterprise,999,12,7,1,53,0,,0,8.2,8854.44,8854.44,28-12-2024,3,9,983.8266667,2024-04
CUST_000213,25-09-2023,Startup,Technology,USA,Business,399,36,3,1,93,-10,,0,15.4,6462.99,6462.99,25-12-2024,6,16,403.936875,2023-09
CUST_000214,26-12-2024,Startup,Education,Australia,Professional,149,36,3,0,70,47,,0,0.2,155.92,155.92,26-12-2024,5,1,155.92,2024-12
CUST_000215,16-09-2023,Small Business,Education,USA,Business,399,12,5,2,51,55,,0,15.7,6567.09,6567.09,16-12-2024,15,16,410.443125,2023-09
CUST_000216,21-07-2024,Mid-Market,Technology,Germany,Professional,149,12,26,2,100,-4,,0,5.4,900.12,900.12,21-12-2024,10,6,150.02,2024-07
CUST_000217,09-03-2024,Startup,Retail,USA,Business,399,24,1,7,78,44,,0,9.9,4089.85,4089.85,09-12-2024,22,10,408.985,2024-03
CUST_000218,03-10-2023,Startup,Healthcare,UK,Basic,49,24,1,0,73,100,,0,15.2,740.23,740.23,03-12-2024,28,15,49.34866667,2023-10
CUST_000219,05-02-2024,Small Business,Education,USA,Professional,149,24,9,1,55,29,,0,11,1631.71,1631.71,05-12-2024,26,11,148.3372727,2024-02
CUST_000220,08-06-2023,Startup,Real Estate,USA,Professional,149,1,4,1,64,29,,0,19.1,2855.31,2855.31,08-12-2024,23,19,150.2794737,2023-06
CUST_000221,08-07-2020,Mid-Market,Real Estate,USA,Basic,49,12,46,1,48,26,08-08-2021,1,13.2,681.15,681.15,08-08-2021,1241,14,48.65357143,2020-07
CUST_000222,02-06-2023,Startup,Education,France,Professional,149,12,2,2,68,31,,0,19.3,2805.64,2805.64,02-12-2024,29,19,147.6652632,2023-06
CUST_000223,09-11-2023,Startup,Healthcare,USA,Business,399,12,3,3,75,27,,0,13.9,5650.27,5650.27,09-12-2024,22,14,403.5907143,2023-11
CUST_000224,01-11-2023,Enterprise,Education,Germany,Professional,149,12,285,2,26,-42,,0,14.2,2097.04,2097.04,01-12-2024,30,14,149.7885714,2023-11
CUST_000225,30-07-2023,Small Business,Finance,UK,Professional,149,24,6,2,39,41,,0,17.3,2707.8,2707.8,29-12-2024,2,18,150.4333333,2023-07
CUST_000226,24-09-2021,Startup,Technology,UK,Basic,49,24,1,1,46,3,,0,39.8,1953.55,1953.55,24-12-2024,7,40,48.83875,2021-09
CUST_000227,19-09-2021,Mid-Market,Finance,UK,Business,399,1,48,2,34,-13,,0,40,16115.63,16115.63,19-12-2024,12,40,402.89075,2021-09
CUST_000228,30-08-2022,Small Business,Other,Other,Professional,149,1,9,3,48,-26,,0,28.5,4364.68,4364.68,28-12-2024,3,29,150.5062069,2022-08
CUST_000229,03-11-2024,Startup,Real Estate,USA,Enterprise,999,12,3,1,94,-15,,0,1.9,1966.04,1966.04,03-12-2024,28,2,983.02,2024-11
CUST_000230,06-07-2023,Small Business,Technology,USA,Enterprise,999,1,8,1,87,96,,0,18.1,18193.3,18193.3,06-12-2024,25,18,1010.738889,2023-07
CUST_000231,14-10-2023,Mid-Market,Manufacturing,Other,Enterprise,999,1,46,4,52,5,,0,14.8,15356.61,15356.61,14-12-2024,17,15,1023.774,2023-10
CUST_000232,10-12-2021,Small Business,Education,USA,Basic,49,24,8,2,76,9,28-09-2023,1,21.9,1078.49,1078.49,10-09-2023,478,22,49.02227273,2021-12
CUST_000233,19-01-2024,Mid-Market,Healthcare,Australia,Basic,49,12,41,3,41,67,,0,11.6,622.91,622.91,19-12-2024,12,12,51.90916667,2024-01
CUST_000234,05-12-2023,Small Business,Finance,USA,Enterprise,999,24,4,2,100,63,,0,13.1,13115.32,13115.32,05-12-2024,26,13,1008.870769,2023-12
CUST_000235,10-10-2021,Enterprise,Manufacturing,Germany,Business,399,24,445,0,61,5,20-07-2023,1,21.6,8593.16,8593.16,10-07-2023,540,22,390.5981818,2021-10
CUST_000236,13-11-2020,Small Business,Finance,USA,Enterprise,999,24,9,2,24,-10,,0,50.3,49486.64,49486.64,13-12-2024,18,50,989.7328,2020-11
CUST_000237,27-08-2024,Small Business,Technology,Other,Professional,149,1,3,0,100,89,,0,4.2,734.7,734.7,27-12-2024,4,5,146.94,2024-08
CUST_000238,02-06-2023,Small Business,Manufacturing,Canada,Professional,149,1,5,1,59,49,,0,19.3,2931.75,2931.75,02-12-2024,29,19,154.3026316,2023-06
CUST_000239,11-06-2023,Small Business,Real Estate,USA,Basic,49,1,4,4,100,5,,0,19,943.22,943.22,11-12-2024,20,19,49.64315789,2023-06
CUST_000240,14-11-2021,Small Business,Retail,USA,Business,399,1,9,1,83,88,,0,38.1,15286.69,15286.69,14-12-2024,17,38,402.2813158,2021-11
CUST_000241,25-10-2021,Small Business,Education,USA,Business,399,12,7,1,70,13,,0,38.8,16197.75,16197.75,25-12-2024,6,39,415.3269231,2021-10
CUST_000242,29-10-2023,Mid-Market,Healthcare,Germany,Basic,49,24,35,4,28,1,,0,14.3,765.19,765.19,29-12-2024,2,15,51.01266667,2023-10
CUST_000243,22-08-2024,Small Business,Technology,USA,Basic,49,36,4,4,67,-13,,0,4.4,254.89,254.89,22-12-2024,9,5,50.978,2024-08
CUST_000244,19-06-2024,Mid-Market,Retail,USA,Professional,149,24,20,4,33,-23,,0,6.5,1030.19,1030.19,19-12-2024,12,7,147.17,2024-06
CUST_000245,04-02-2024,Startup,Healthcare,Canada,Business,399,12,1,2,58,36,,0,11,4422.48,4422.48,04-12-2024,27,11,402.0436364,2024-02
CUST_000246,10-06-2023,Enterprise,Real Estate,UK,Basic,49,12,294,1,68,-100,,0,19,943.13,943.13,10-12-2024,21,19,49.63842105,2023-06
CUST_000247,11-09-2024,Small Business,Technology,USA,Basic,49,1,6,2,91,-20,,0,3.7,190.2,190.2,11-12-2024,20,4,47.55,2024-09
CUST_000248,10-02-2023,Small Business,Finance,USA,Basic,49,12,4,2,52,27,08-12-2024,1,22.2,1075.37,1075.37,10-11-2024,51,22,48.88045455,2023-02
CUST_000249,29-02-2024,Small Business,Healthcare,Germany,Basic,49,24,8,0,100,76,,0,10.2,551.6,551.6,29-12-2024,2,11,50.14545455,2024-02
CUST_000250,17-03-2021,Enterprise,Other,Other,Enterprise,999,1,443,4,34,53,,0,46.2,46652.56,46652.56,17-12-2024,14,46,1014.186087,2021-03
CUST_000251,17-07-2021,Small Business,Technology,USA,Business,399,12,2,4,48,79,,0,42.1,17111.96,17111.96,17-12-2024,14,42,407.427619,2021-07
CUST_000252,15-07-2023,Small Business,Technology,France,Business,399,24,5,4,68,24,,0,17.8,7108.89,7108.89,15-12-2024,16,18,394.9383333,2023-07
CUST_000253,13-03-2024,Small Business,Technology,USA,Business,399,1,3,0,18,100,,0,9.8,4032.15,4032.15,13-12-2024,18,10,403.215,2024-03
CUST_000254,10-11-2023,Small Business,Education,USA,Professional,149,36,6,2,41,-36,12-08-2024,1,9.2,1479.44,1479.44,10-08-2024,143,10,147.944,2023-11
CUST_000255,11-11-2023,Small Business,Technology,UK,Business,399,1,8,0,74,0,,0,13.9,5712.34,5712.34,11-12-2024,20,14,408.0242857,2023-11
CUST_000256,10-02-2023,Small Business,Technology,USA,Enterprise,999,24,2,2,83,62,,0,23,24024.7,24024.7,10-12-2024,21,23,1044.552174,2023-02
CUST_000257,24-06-2024,Small Business,Technology,UK,Business,399,12,4,0,45,35,,0,6.3,2703.17,2703.17,24-12-2024,7,7,386.1671429,2024-06
CUST_000258,06-07-2024,Small Business,Manufacturing,Australia,Professional,149,1,7,3,54,-4,,0,5.9,881.09,881.09,06-12-2024,25,6,146.8483333,2024-07
CUST_000259,09-08-2022,Small Business,Technology,Other,Business,399,1,9,1,75,41,,0,29.2,11755.21,11755.21,09-12-2024,22,29,405.352069,2022-08
CUST_000260,09-01-2023,Mid-Market,Healthcare,USA,Enterprise,999,24,31,2,30,5,,0,24.1,24812.67,24812.67,09-12-2024,22,24,1033.86125,2023-01
CUST_000261,29-11-2021,Enterprise,Healthcare,USA,Basic,49,24,297,4,61,11,,0,37.6,1922.69,1922.69,28-12-2024,3,38,50.59710526,2021-11
CUST_000262,22-04-2020,Mid-Market,Retail,Other,Basic,49,12,37,2,60,100,,0,57.1,2889.61,2889.61,22-12-2024,9,57,50.69491228,2020-04
CUST_000263,02-01-2020,Mid-Market,Manufacturing,USA,Enterprise,999,36,20,2,100,70,,0,60.8,61514.52,61514.52,02-12-2024,29,60,1025.242,2020-01
CUST_000264,03-10-2021,Small Business,Finance,Germany,Enterprise,999,24,3,3,75,54,06-02-2022,1,4.2,4841.39,4841.39,03-02-2022,1062,5,968.278,2021-10
CUST_000265,07-08-2020,Small Business,Other,USA,Professional,149,1,2,4,65,52,,0,53.6,8040.64,8040.64,07-12-2024,24,53,151.7101887,2020-08
CUST_000266,08-05-2024,Mid-Market,Other,USA,Professional,149,12,48,2,80,-14,,0,7.9,1195.27,1195.27,08-12-2024,23,8,149.40875,2024-05
CUST_000267,04-05-2022,Startup,Healthcare,USA,Basic,49,12,2,0,69,-8,,0,32.4,1617.13,1617.13,04-12-2024,27,32,50.5353125,2022-05
CUST_000268,25-10-2024,Enterprise,Education,Australia,Professional,149,12,145,1,46,54,,0,2.2,471.55,471.55,25-12-2024,6,3,157.1833333,2024-10
CUST_000269,02-06-2023,Startup,Manufacturing,Australia,Enterprise,999,1,1,4,79,67,,0,19.3,19237.48,19237.48,02-12-2024,29,19,1012.498947,2023-06
CUST_000270,19-01-2021,Small Business,Real Estate,USA,Basic,49,1,5,4,82,68,,0,48.1,2338.04,2338.04,19-12-2024,12,48,48.70916667,2021-01
CUST_000271,27-11-2023,Small Business,Finance,France,Professional,149,12,6,1,58,11,,0,13.3,2247.69,2247.69,27-12-2024,4,14,160.5492857,2023-11
CUST_000272,19-07-2024,Enterprise,Finance,USA,Enterprise,999,1,73,1,68,-5,,0,5.5,5989.88,5989.88,19-12-2024,12,6,998.3133333,2024-07
CUST_000273,27-02-2023,Small Business,Finance,USA,Basic,49,12,8,2,100,46,,0,22.4,1136.73,1136.73,27-12-2024,4,23,49.42304348,2023-02
CUST_000274,12-12-2022,Small Business,Real Estate,France,Business,399,36,5,2,69,-28,,0,25,10072.71,10072.71,12-12-2024,19,25,402.9084,2022-12
CUST_000275,03-09-2024,Startup,Technology,Canada,Professional,149,1,2,3,60,11,,0,4,573.14,573.14,03-12-2024,28,4,143.285,2024-09
CUST_000276,30-12-2021,Small Business,Technology,USA,Business,399,24,2,3,44,75,08-01-2023,1,12.5,5177.83,5177.83,28-12-2022,734,13,398.2946154,2021-12
CUST_000277,22-08-2024,Startup,Healthcare,USA,Enterprise,999,12,2,4,47,7,,0,4.4,5025.98,5025.98,22-12-2024,9,5,1005.196,2024-08
CUST_000278,29-09-2024,Mid-Market,Technology,Other,Professional,149,1,48,2,66,58,,0,3.1,583.29,583.29,29-12-2024,2,4,145.8225,2024-09
CUST_000279,10-12-2023,Small Business,Retail,Australia,Business,399,24,3,4,52,-53,,0,12.9,5354.02,5354.02,10-12-2024,21,13,411.8476923,2023-12
CUST_000280,03-09-2020,Small Business,Technology,France,Enterprise,999,1,5,1,76,21,,0,52.7,54159.76,54159.76,03-12-2024,28,52,1041.533846,2020-09
CUST_000281,15-04-2022,Small Business,Healthcare,USA,Enterprise,999,1,7,1,56,-15,,0,33,34401.84,34401.84,15-12-2024,16,33,1042.48,2022-04
CUST_000282,02-01-2024,Mid-Market,Real Estate,France,Professional,149,1,48,0,100,-48,,0,12.1,2049.2,2049.2,02-12-2024,29,12,170.7666667,2024-01
CUST_000283,21-07-2020,Small Business,Finance,USA,Professional,149,12,5,1,69,2,,0,54.1,8174.84,8174.84,21-12-2024,10,54,151.3859259,2020-07
CUST_000284,22-04-2023,Small Business,Manufacturing,Other,Basic,49,12,5,3,33,25,,0,20.6,1095.51,1095.51,22-12-2024,9,21,52.16714286,2023-04
CUST_000285,02-05-2020,Small Business,Technology,USA,Basic,49,12,5,1,68,15,,0,56.8,2790.02,2790.02,02-12-2024,29,56,49.82178571,2020-05
CUST_000286,04-02-2021,Mid-Market,Technology,USA,Professional,149,1,16,3,57,35,,0,47.5,7470.4,7470.4,04-12-2024,27,47,158.9446809,2021-02
CUST_000287,05-02-2022,Startup,Education,UK,Basic,49,24,4,1,79,50,,0,35.3,1727.6,1727.6,05-12-2024,26,35,49.36,2022-02
CUST_000288,20-10-2020,Enterprise,Manufacturing,France,Business,399,24,462,4,65,44,,0,51.1,20929.9,20929.9,20-12-2024,11,51,410.3901961,2020-10
CUST_000289,06-10-2020,Startup,Healthcare,France,Professional,149,12,1,1,73,27,,0,51.6,7848.28,7848.28,06-12-2024,25,51,153.8878431,2020-10
CUST_000290,02-06-2022,Startup,Other,USA,Business,399,1,4,0,100,42,,0,31.4,12473.52,12473.52,02-12-2024,29,31,402.3716129,2022-06
CUST_000291,21-06-2024,Startup,Real Estate,Canada,Business,399,1,4,1,60,-28,13-10-2024,1,3.8,1664.32,1664.32,21-09-2024,101,4,416.08,2024-06
CUST_000292,16-07-2020,Small Business,Other,Australia,Basic,49,24,3,1,79,-21,,0,54.3,2670.95,2670.95,16-12-2024,15,54,49.46203704,2020-07
CUST_000293,08-09-2022,Small Business,Finance,USA,Professional,149,1,4,0,87,-14,12-08-2023,1,11.3,1937.52,1937.52,08-08-2023,511,12,161.46,2022-09
CUST_000294,14-03-2024,Startup,Technology,France,Business,399,1,2,2,71,30,,0,9.7,4143.87,4143.87,14-12-2024,17,10,414.387,2024-03
CUST_000295,21-01-2022,Mid-Market,Retail,Other,Basic,49,12,38,6,32,63,,0,35.8,1783.96,1783.96,21-12-2024,10,36,49.55444444,2022-01
CUST_000296,23-05-2020,Small Business,Manufacturing,USA,Basic,49,24,3,2,80,96,,0,56.1,2825.52,2825.52,23-12-2024,8,56,50.45571429,2020-05
CUST_000297,31-08-2021,Small Business,Technology,USA,Business,399,12,6,3,25,46,,0,40.6,16346.1,16346.1,28-12-2024,3,41,398.6853659,2021-08
CUST_000298,09-05-2023,Small Business,Education,USA,Basic,49,1,9,2,99,-35,,0,20.1,991.62,991.62,09-12-2024,22,20,49.581,2023-05
CUST_000299,21-02-2023,Mid-Market,Technology,USA,Business,399,12,31,0,38,42,,0,22.6,9345.94,9345.94,21-12-2024,10,23,406.3452174,2023-02
CUST_000300,05-07-2020,Small Business,Finance,UK,Enterprise,999,12,2,3,100,61,,0,54.7,54539.42,54539.42,05-12-2024,26,54,1009.989259,2020-07
CUST_000301,11-09-2023,Startup,Healthcare,Germany,Professional,149,12,3,2,66,8,,0,15.9,2376.29,2376.29,11-12-2024,20,16,148.518125,2023-09
CUST_000302,08-04-2021,Enterprise,Manufacturing,Canada,Business,399,1,315,0,82,17,,0,45.4,18499.1,18499.1,08-12-2024,23,45,411.0911111,2021-04
CUST_000303,04-10-2023,Startup,Healthcare,USA,Professional,149,24,4,6,75,66,,0,15.1,2258.4,2258.4,04-12-2024,27,15,150.56,2023-10
CUST_000304,29-11-2024,Enterprise,Education,Germany,Business,399,12,110,2,84,23,,0,1.1,899.15,899.15,29-12-2024,2,2,449.575,2024-11
CUST_000305,21-10-2021,Small Business,Retail,Germany,Business,399,12,4,0,25,33,,0,38.9,15992.97,15992.97,21-12-2024,10,39,410.0761538,2021-10
CUST_000306,02-02-2022,Enterprise,Education,Other,Basic,49,12,60,0,52,15,,0,35.4,1756.62,1756.62,02-12-2024,29,35,50.18914286,2022-02
CUST_000307,12-08-2022,Enterprise,Other,USA,Professional,149,1,65,3,73,74,,0,29.1,4302.37,4302.37,12-12-2024,19,29,148.3575862,2022-08
CUST_000308,06-02-2021,Startup,Manufacturing,Germany,Professional,149,1,3,2,66,-30,,0,47.5,7134,7134,06-12-2024,25,47,151.787234,2021-02
CUST_000309,01-10-2023,Small Business,Other,Other,Basic,49,1,9,2,56,19,,0,15.2,770.7,770.7,01-12-2024,30,15,51.38,2023-10
CUST_000310,14-03-2024,Small Business,Technology,UK,Enterprise,999,12,6,4,68,10,,0,9.7,10147.63,10147.63,14-12-2024,17,10,1014.763,2024-03
CUST_000311,26-05-2020,Mid-Market,Healthcare,USA,Professional,149,12,10,4,60,6,,0,56,8473.5,8473.5,26-12-2024,5,56,151.3125,2020-05
CUST_000312,17-03-2023,Small Business,Technology,USA,Professional,149,24,7,1,100,-16,,0,21.8,3304.17,3304.17,17-12-2024,14,22,150.1895455,2023-03
CUST_000313,13-05-2022,Small Business,Healthcare,Australia,Basic,49,1,9,1,91,82,,0,32.1,1606.24,1606.24,13-12-2024,18,32,50.195,2022-05
CUST_000314,30-09-2024,Small Business,Education,USA,Professional,149,36,5,2,94,15,,0,3.1,565.99,565.99,30-12-2024,1,4,141.4975,2024-09
CUST_000315,03-05-2021,Mid-Market,Technology,Other,Business,399,1,40,3,100,1,,0,44.6,17281.99,17281.99,03-12-2024,28,44,392.7725,2021-05
CUST_000316,17-07-2022,Startup,Finance,Australia,Professional,149,12,4,5,74,61,,0,29.9,4665.66,4665.66,17-12-2024,14,30,155.522,2022-07
CUST_000317,21-07-2024,Small Business,Retail,USA,Business,399,1,4,4,46,29,,0,5.4,2334.72,2334.72,21-12-2024,10,6,389.12,2024-07
CUST_000318,04-07-2021,Small Business,Retail,Canada,Business,399,12,4,1,59,-39,,0,42.5,16809.02,16809.02,04-12-2024,27,42,400.2147619,2021-07
CUST_000319,03-12-2020,Mid-Market,Finance,USA,Basic,49,24,13,1,72,-47,,0,49.6,2396.6,2396.6,03-12-2024,28,49,48.91020408,2020-12
CUST_000320,21-05-2022,Startup,Education,USA,Professional,149,36,4,3,68,24,,0,31.8,4839.64,4839.64,21-12-2024,10,32,151.23875,2022-05
CUST_000321,02-10-2021,Small Business,Technology,Germany,Basic,49,12,5,2,38,51,28-07-2022,1,10,509.08,509.08,02-07-2022,913,10,50.908,2021-10
CUST_000322,07-12-2024,Small Business,Healthcare,Germany,Basic,49,1,4,1,72,26,,0,0.8,47.16,47.16,07-12-2024,24,1,47.16,2024-12
CUST_000323,17-04-2021,Mid-Market,Retail,USA,Basic,49,24,40,2,42,-27,07-06-2022,1,13.9,701.86,701.86,17-05-2022,959,14,50.13285714,2021-04
CUST_000324,30-05-2020,Startup,Manufacturing,France,Enterprise,999,24,2,3,100,67,,0,55.9,57694.87,57694.87,28-12-2024,3,56,1030.265536,2020-05
CUST_000325,09-12-2023,Mid-Market,Finance,USA,Enterprise,999,36,44,3,80,-1,,0,12.9,13810.51,13810.51,09-12-2024,22,13,1062.346923,2023-12
CUST_000326,14-08-2023,Startup,Real Estate,UK,Basic,49,1,1,4,61,100,,0,16.8,831.18,831.18,14-12-2024,17,17,48.89294118,2023-08
