transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method,year_month,cohort_month,transaction_month
CUST_000011_TXN_0007,CUST_000011,11-10-2021,447.62,Subscription,Completed,Credit Card,2021-10,2021-04,2021-10
CUST_000011_TXN_0008,CUST_000011,11-11-2021,377.84,Subscription,Completed,Credit Card,2021-11,2021-04,2021-11
CUST_000011_TXN_0009,CUST_000011,11-12-2021,395.66,Subscription,Completed,ACH,2021-12,2021-04,2021-12
CUST_000011_TXN_0010,CUST_000011,11-01-2022,390.7,Subscription,Completed,Credit Card,2022-01,2021-04,2022-01
CUST_000011_TXN_0011,CUST_000011,11-02-2022,364.7,Subscription,Completed,Credit Card,2022-02,2021-04,2022-02
CUST_000011_TXN_0012,CUST_000011,11-03-2022,382.31,Subscription,Completed,PayPal,2022-03,2021-04,2022-03
CUST_000011_TXN_0013,CUST_000011,11-04-2022,432.8,Subscription,Completed,ACH,2022-04,2021-04,2022-04
CUST_000011_TXN_0014,CUST_000011,11-05-2022,434.51,Subscription,Completed,Credit Card,2022-05,2021-04,2022-05
CUST_000011_TXN_0015,CUST_000011,11-06-2022,407.09,Subscription,Completed,Credit Card,2022-06,2021-04,2022-06
CUST_000011_TXN_0016,CUST_000011,11-07-2022,387.32,Subscription,Completed,ACH,2022-07,2021-04,2022-07
CUST_000011_TXN_0017,CUST_000011,11-08-2022,427.67,Subscription,Completed,Credit Card,2022-08,2021-04,2022-08
CUST_000011_TXN_0018,CUST_000011,11-09-2022,435.5,Subscription,Completed,Credit Card,2022-09,2021-04,2022-09
CUST_000011_TXN_0019,CUST_000011,11-10-2022,406.6,Subscription,Completed,Credit Card,2022-10,2021-04,2022-10
CUST_000011_TXN_0020,CUST_000011,11-11-2022,401.51,Subscription,Completed,Credit Card,2022-11,2021-04,2022-11
CUST_000011_TXN_0021,CUST_000011,11-12-2022,434.1,Subscription,Completed,Credit Card,2022-12,2021-04,2022-12
CUST_000011_TXN_0022,CUST_000011,11-01-2023,416.66,Subscription,Completed,Credit Card,2023-01,2021-04,2023-01
CUST_000011_TXN_0023,CUST_000011,11-02-2023,425.7,Subscription,Completed,Credit Card,2023-02,2021-04,2023-02
CUST_000011_TXN_0024,CUST_000011,11-03-2023,421.4,Subscription,Completed,Credit Card,2023-03,2021-04,2023-03
CUST_000011_TXN_0025,CUST_000011,11-04-2023,421.94,Subscription,Completed,ACH,2023-04,2021-04,2023-04
CUST_000011_TXN_0026,CUST_000011,11-05-2023,429,Subscription,Completed,Credit Card,2023-05,2021-04,2023-05
CUST_000011_TXN_0027,CUST_000011,11-06-2023,384.7,Subscription,Completed,Wire Transfer,2023-06,2021-04,2023-06
CUST_000011_TXN_0028,CUST_000011,11-07-2023,429.75,Subscription,Completed,ACH,2023-07,2021-04,2023-07
CUST_000011_TXN_0029,CUST_000011,11-08-2023,438.58,Subscription,Completed,ACH,2023-08,2021-04,2023-08
CUST_000011_TXN_0030,CUST_000011,11-09-2023,431.45,Subscription,Completed,Credit Card,2023-09,2021-04,2023-09
CUST_000011_TXN_0031,CUST_000011,11-10-2023,366.6,Subscription,Completed,Wire Transfer,2023-10,2021-04,2023-10
CUST_000011_TXN_0032,CUST_000011,11-11-2023,399.64,Subscription,Completed,Wire Transfer,2023-11,2021-04,2023-11
CUST_000011_TXN_0033,CUST_000011,11-12-2023,392.98,Subscription,Completed,Credit Card,2023-12,2021-04,2023-12
CUST_000011_TXN_0034,CUST_000011,11-01-2024,389.2,Subscription,Completed,Credit Card,2024-01,2021-04,2024-01
CUST_000011_TXN_0035,CUST_000011,11-02-2024,429.74,Subscription,Completed,Credit Card,2024-02,2021-04,2024-02
CUST_000011_TXN_0036,CUST_000011,11-03-2024,405.57,Subscription,Completed,Credit Card,2024-03,2021-04,2024-03
CUST_000011_TXN_0037,CUST_000011,11-04-2024,396.45,Subscription,Completed,Credit Card,2024-04,2021-04,2024-04
CUST_000011_TXN_0038,CUST_000011,11-05-2024,362.8,Subscription,Completed,Credit Card,2024-05,2021-04,2024-05
CUST_000011_TXN_0039,CUST_000011,11-06-2024,391,Subscription,Completed,ACH,2024-06,2021-04,2024-06
CUST_000011_TXN_0040,CUST_000011,11-07-2024,389.16,Subscription,Completed,Credit Card,2024-07,2021-04,2024-07
CUST_000011_TXN_0041,CUST_000011,11-08-2024,388.41,Subscription,Completed,Credit Card,2024-08,2021-04,2024-08
CUST_000011_TXN_0042,CUST_000011,11-09-2024,411.89,Subscription,Completed,Credit Card,2024-09,2021-04,2024-09
CUST_000011_TXN_0043,CUST_000011,11-10-2024,362.71,Subscription,Completed,Credit Card,2024-10,2021-04,2024-10
CUST_000011_TXN_0044,CUST_000011,11-11-2024,426.51,Subscription,Completed,Credit Card,2024-11,2021-04,2024-11
CUST_000011_TXN_0045,CUST_000011,11-12-2024,365.23,Subscription,Completed,Credit Card,2024-12,2021-04,2024-12
CUST_000012_TXN_0001,CUST_000012,23-05-2023,51.32,New,Completed,Credit Card,2023-05,2023-05,2023-05
CUST_000012_TXN_0002,CUST_000012,23-06-2023,44.47,Subscription,Completed,Credit Card,2023-06,2023-05,2023-06
CUST_000012_TXN_0003,CUST_000012,23-07-2023,53.62,Subscription,Completed,Credit Card,2023-07,2023-05,2023-07
CUST_000012_TXN_0004,CUST_000012,23-08-2023,50.21,Subscription,Completed,Credit Card,2023-08,2023-05,2023-08
CUST_000012_TXN_0005,CUST_000012,23-09-2023,52.98,Subscription,Completed,Credit Card,2023-09,2023-05,2023-09
CUST_000012_TXN_0006,CUST_000012,23-10-2023,49.1,Subscription,Completed,Credit Card,2023-10,2023-05,2023-10
CUST_000012_TXN_0007,CUST_000012,23-11-2023,48.58,Subscription,Completed,Wire Transfer,2023-11,2023-05,2023-11
CUST_000012_TXN_0008,CUST_000012,23-12-2023,52.33,Subscription,Completed,Wire Transfer,2023-12,2023-05,2023-12
CUST_000012_TXN_0009,CUST_000012,23-01-2024,51.81,Subscription,Completed,Credit Card,2024-01,2023-05,2024-01
CUST_000012_TXN_0010,CUST_000012,23-02-2024,47.44,Subscription,Completed,Wire Transfer,2024-02,2023-05,2024-02
CUST_000012_TXN_0011,CUST_000012,23-03-2024,50.64,Subscription,Completed,Wire Transfer,2024-03,2023-05,2024-03
CUST_000012_TXN_0012,CUST_000012,23-04-2024,51.55,Subscription,Completed,ACH,2024-04,2023-05,2024-04
CUST_000012_TXN_0013,CUST_000012,23-05-2024,64.52,Subscription,Completed,PayPal,2024-05,2023-05,2024-05
CUST_000012_TXN_0014,CUST_000012,23-06-2024,46.93,Subscription,Completed,Credit Card,2024-06,2023-05,2024-06
CUST_000012_TXN_0015,CUST_000012,23-07-2024,52.99,Subscription,Completed,ACH,2024-07,2023-05,2024-07
CUST_000012_TXN_0016,CUST_000012,23-08-2024,46.45,Subscription,Completed,ACH,2024-08,2023-05,2024-08
CUST_000012_TXN_0017,CUST_000012,23-09-2024,44.76,Subscription,Completed,Credit Card,2024-09,2023-05,2024-09
CUST_000012_TXN_0018,CUST_000012,23-10-2024,52.14,Subscription,Completed,Credit Card,2024-10,2023-05,2024-10
CUST_000012_TXN_0019,CUST_000012,23-11-2024,50.12,Subscription,Completed,ACH,2024-11,2023-05,2024-11
CUST_000012_TXN_0020,CUST_000012,23-12-2024,47.91,Subscription,Completed,Credit Card,2024-12,2023-05,2024-12
CUST_000013_TXN_0001,CUST_000013,26-11-2020,926.68,New,Completed,ACH,2020-11,2020-11,2020-11
CUST_000013_TXN_0002,CUST_000013,26-12-2020,1286.37,Subscription,Completed,Wire Transfer,2020-12,2020-11,2020-12
CUST_000013_TXN_0003,CUST_000013,26-01-2021,965.23,Subscription,Completed,Credit Card,2021-01,2020-11,2021-01
CUST_000013_TXN_0004,CUST_000013,26-02-2021,994.2,Subscription,Completed,Credit Card,2021-02,2020-11,2021-02
CUST_000013_TXN_0005,CUST_000013,26-03-2021,903.23,Subscription,Completed,Credit Card,2021-03,2020-11,2021-03
CUST_000014_TXN_0001,CUST_000014,22-01-2024,1003.7,New,Completed,Credit Card,2024-01,2024-01,2024-01
CUST_000014_TXN_0002,CUST_000014,22-02-2024,1025.47,Subscription,Completed,Credit Card,2024-02,2024-01,2024-02
CUST_000014_TXN_0003,CUST_000014,22-03-2024,1025.09,Subscription,Completed,ACH,2024-03,2024-01,2024-03
CUST_000014_TXN_0004,CUST_000014,22-04-2024,946.42,Subscription,Completed,Credit Card,2024-04,2024-01,2024-04
CUST_000014_TXN_0005,CUST_000014,22-05-2024,1024.67,Subscription,Completed,ACH,2024-05,2024-01,2024-05
CUST_000014_TXN_0006,CUST_000014,22-06-2024,962.7,Subscription,Completed,Credit Card,2024-06,2024-01,2024-06
CUST_000014_TXN_0007,CUST_000014,22-07-2024,936.75,Subscription,Completed,ACH,2024-07,2024-01,2024-07
CUST_000014_TXN_0008,CUST_000014,22-08-2024,953.78,Subscription,Completed,Credit Card,2024-08,2024-01,2024-08
CUST_000014_TXN_0009,CUST_000014,22-09-2024,1022.79,Subscription,Completed,Credit Card,2024-09,2024-01,2024-09
CUST_000014_TXN_0010,CUST_000014,22-10-2024,1097.3,Subscription,Completed,Credit Card,2024-10,2024-01,2024-10
CUST_000014_TXN_0011,CUST_000014,22-11-2024,1050.69,Subscription,Completed,Credit Card,2024-11,2024-01,2024-11
CUST_000014_TXN_0012,CUST_000014,22-12-2024,909.01,Subscription,Completed,Credit Card,2024-12,2024-01,2024-12
CUST_000015_TXN_0001,CUST_000015,28-03-2020,144.12,New,Completed,ACH,2020-03,2020-03,2020-03
CUST_000015_TXN_0002,CUST_000015,28-04-2020,161.75,Subscription,Completed,Credit Card,2020-04,2020-03,2020-04
CUST_000015_TXN_0003,CUST_000015,28-05-2020,153.1,Subscription,Completed,Credit Card,2020-05,2020-03,2020-05
CUST_000015_TXN_0004,CUST_000015,28-06-2020,140.5,Subscription,Completed,Credit Card,2020-06,2020-03,2020-06
CUST_000015_TXN_0005,CUST_000015,28-07-2020,143.49,Subscription,Completed,ACH,2020-07,2020-03,2020-07
CUST_000015_TXN_0006,CUST_000015,28-08-2020,144.45,Subscription,Completed,Wire Transfer,2020-08,2020-03,2020-08
CUST_000015_TXN_0007,CUST_000015,28-09-2020,146.03,Subscription,Completed,ACH,2020-09,2020-03,2020-09
CUST_000015_TXN_0008,CUST_000015,28-10-2020,139.28,Subscription,Completed,Wire Transfer,2020-10,2020-03,2020-10
CUST_000015_TXN_0009,CUST_000015,28-11-2020,156.62,Subscription,Completed,Credit Card,2020-11,2020-03,2020-11
CUST_000015_TXN_0010,CUST_000015,28-12-2020,139.48,Subscription,Completed,Wire Transfer,2020-12,2020-03,2020-12
CUST_000015_TXN_0011,CUST_000015,28-01-2021,159.47,Subscription,Completed,ACH,2021-01,2020-03,2021-01
CUST_000015_TXN_0012,CUST_000015,28-02-2021,182.11,Subscription,Completed,Credit Card,2021-02,2020-03,2021-02
CUST_000015_TXN_0013,CUST_000015,28-03-2021,134.7,Subscription,Completed,ACH,2021-03,2020-03,2021-03
CUST_000015_TXN_0014,CUST_000015,28-04-2021,140.91,Subscription,Completed,Wire Transfer,2021-04,2020-03,2021-04
CUST_000015_TXN_0015,CUST_000015,28-05-2021,134.95,Subscription,Completed,Credit Card,2021-05,2020-03,2021-05
CUST_000015_TXN_0016,CUST_000015,28-06-2021,150.23,Subscription,Completed,Credit Card,2021-06,2020-03,2021-06
CUST_000015_TXN_0017,CUST_000015,28-07-2021,155.87,Subscription,Completed,Credit Card,2021-07,2020-03,2021-07
CUST_000015_TXN_0018,CUST_000015,28-08-2021,151.01,Subscription,Completed,Credit Card,2021-08,2020-03,2021-08
CUST_000015_TXN_0019,CUST_000015,28-09-2021,147.56,Subscription,Completed,Credit Card,2021-09,2020-03,2021-09
CUST_000015_TXN_0020,CUST_000015,28-10-2021,152.3,Subscription,Completed,ACH,2021-10,2020-03,2021-10
CUST_000015_TXN_0021,CUST_000015,28-11-2021,159.06,Subscription,Completed,Credit Card,2021-11,2020-03,2021-11
CUST_000015_TXN_0022,CUST_000015,28-12-2021,152.76,Subscription,Completed,Wire Transfer,2021-12,2020-03,2021-12
CUST_000015_TXN_0023,CUST_000015,28-01-2022,160.8,Subscription,Completed,Credit Card,2022-01,2020-03,2022-01
CUST_000015_TXN_0024,CUST_000015,28-02-2022,140.04,Subscription,Completed,ACH,2022-02,2020-03,2022-02
CUST_000015_TXN_0025,CUST_000015,28-03-2022,138.25,Subscription,Completed,Wire Transfer,2022-03,2020-03,2022-03
CUST_000015_TXN_0026,CUST_000015,28-04-2022,237.19,Subscription,Completed,Wire Transfer,2022-04,2020-03,2022-04
CUST_000015_TXN_0027,CUST_000015,28-05-2022,149.77,Subscription,Completed,Wire Transfer,2022-05,2020-03,2022-05
CUST_000015_TXN_0028,CUST_000015,28-06-2022,134.32,Subscription,Completed,Credit Card,2022-06,2020-03,2022-06
CUST_000015_TXN_0029,CUST_000015,28-07-2022,153.21,Subscription,Completed,Credit Card,2022-07,2020-03,2022-07
CUST_000015_TXN_0030,CUST_000015,28-08-2022,158.19,Subscription,Completed,ACH,2022-08,2020-03,2022-08
CUST_000015_TXN_0031,CUST_000015,28-09-2022,160.87,Subscription,Completed,Wire Transfer,2022-09,2020-03,2022-09
CUST_000015_TXN_0032,CUST_000015,28-10-2022,149.55,Subscription,Completed,Credit Card,2022-10,2020-03,2022-10
CUST_000015_TXN_0033,CUST_000015,28-11-2022,147.81,Subscription,Completed,Credit Card,2022-11,2020-03,2022-11
CUST_000015_TXN_0034,CUST_000015,28-12-2022,135.23,Subscription,Completed,Credit Card,2022-12,2020-03,2022-12
CUST_000015_TXN_0035,CUST_000015,28-01-2023,139.69,Subscription,Completed,Credit Card,2023-01,2020-03,2023-01
CUST_000015_TXN_0036,CUST_000015,28-02-2023,160.89,Subscription,Completed,Credit Card,2023-02,2020-03,2023-02
CUST_000015_TXN_0037,CUST_000015,28-03-2023,135.72,Subscription,Completed,ACH,2023-03,2020-03,2023-03
CUST_000015_TXN_0038,CUST_000015,28-04-2023,138.59,Subscription,Completed,Wire Transfer,2023-04,2020-03,2023-04
CUST_000015_TXN_0039,CUST_000015,28-05-2023,163.69,Subscription,Completed,Wire Transfer,2023-05,2020-03,2023-05
CUST_000015_TXN_0040,CUST_000015,28-06-2023,143.9,Subscription,Completed,Wire Transfer,2023-06,2020-03,2023-06
CUST_000015_TXN_0041,CUST_000015,28-07-2023,138.72,Subscription,Completed,Credit Card,2023-07,2020-03,2023-07
CUST_000015_TXN_0042,CUST_000015,28-08-2023,157.89,Subscription,Completed,Credit Card,2023-08,2020-03,2023-08
CUST_000015_TXN_0043,CUST_000015,28-09-2023,157.16,Subscription,Completed,Wire Transfer,2023-09,2020-03,2023-09
CUST_000015_TXN_0044,CUST_000015,28-10-2023,140.1,Subscription,Completed,Wire Transfer,2023-10,2020-03,2023-10
CUST_000015_TXN_0045,CUST_000015,28-11-2023,147.85,Subscription,Completed,Wire Transfer,2023-11,2020-03,2023-11
CUST_000015_TXN_0046,CUST_000015,28-12-2023,155.99,Subscription,Completed,Credit Card,2023-12,2020-03,2023-12
CUST_000015_TXN_0047,CUST_000015,28-01-2024,209.19,Subscription,Completed,Wire Transfer,2024-01,2020-03,2024-01
CUST_000015_TXN_0048,CUST_000015,28-02-2024,148.95,Subscription,Completed,Credit Card,2024-02,2020-03,2024-02
CUST_000015_TXN_0049,CUST_000015,28-03-2024,145.94,Subscription,Completed,ACH,2024-03,2020-03,2024-03
CUST_000015_TXN_0050,CUST_000015,28-04-2024,144.96,Subscription,Completed,Credit Card,2024-04,2020-03,2024-04
CUST_000015_TXN_0051,CUST_000015,28-05-2024,150.42,Subscription,Completed,Credit Card,2024-05,2020-03,2024-05
CUST_000015_TXN_0052,CUST_000015,28-06-2024,160.28,Subscription,Completed,Credit Card,2024-06,2020-03,2024-06
CUST_000015_TXN_0053,CUST_000015,28-07-2024,136.71,Subscription,Completed,Credit Card,2024-07,2020-03,2024-07
CUST_000015_TXN_0054,CUST_000015,28-08-2024,149.9,Subscription,Completed,PayPal,2024-08,2020-03,2024-08
CUST_000015_TXN_0055,CUST_000015,28-09-2024,157.1,Subscription,Completed,Credit Card,2024-09,2020-03,2024-09
CUST_000015_TXN_0056,CUST_000015,28-10-2024,152.54,Subscription,Completed,ACH,2024-10,2020-03,2024-10
CUST_000015_TXN_0057,CUST_000015,28-11-2024,144.52,Subscription,Completed,Credit Card,2024-11,2020-03,2024-11
CUST_000015_TXN_0058,CUST_000015,28-12-2024,151.29,Subscription,Completed,Credit Card,2024-12,2020-03,2024-12
CUST_000016_TXN_0001,CUST_000016,28-10-2023,140.54,New,Completed,Credit Card,2023-10,2023-10,2023-10
CUST_000016_TXN_0002,CUST_000016,28-11-2023,160.17,Subscription,Completed,Credit Card,2023-11,2023-10,2023-11
CUST_000016_TXN_0003,CUST_000016,28-12-2023,135.26,Subscription,Completed,Credit Card,2023-12,2023-10,2023-12
CUST_000016_TXN_0004,CUST_000016,28-01-2024,135.34,Subscription,Completed,Credit Card,2024-01,2023-10,2024-01
CUST_000016_TXN_0005,CUST_000016,28-02-2024,154.02,Subscription,Completed,Credit Card,2024-02,2023-10,2024-02
CUST_000016_TXN_0006,CUST_000016,28-03-2024,136.3,Subscription,Completed,Credit Card,2024-03,2023-10,2024-03
CUST_000016_TXN_0007,CUST_000016,28-04-2024,157.29,Subscription,Completed,PayPal,2024-04,2023-10,2024-04
CUST_000016_TXN_0008,CUST_000016,28-05-2024,156.18,Subscription,Completed,Credit Card,2024-05,2023-10,2024-05
CUST_000016_TXN_0009,CUST_000016,28-06-2024,135.53,Subscription,Completed,Credit Card,2024-06,2023-10,2024-06
CUST_000016_TXN_0010,CUST_000016,28-07-2024,156.45,Subscription,Completed,Wire Transfer,2024-07,2023-10,2024-07
CUST_000016_TXN_0011,CUST_000016,28-08-2024,156.44,Subscription,Completed,ACH,2024-08,2023-10,2024-08
CUST_000016_TXN_0012,CUST_000016,28-09-2024,142.05,Subscription,Completed,Wire Transfer,2024-09,2023-10,2024-09
CUST_000016_TXN_0013,CUST_000016,28-10-2024,161.82,Subscription,Completed,Credit Card,2024-10,2023-10,2024-10
CUST_000016_TXN_0014,CUST_000016,28-11-2024,157.25,Subscription,Completed,Credit Card,2024-11,2023-10,2024-11
CUST_000016_TXN_0015,CUST_000016,28-12-2024,214.65,Subscription,Completed,Wire Transfer,2024-12,2023-10,2024-12
CUST_000017_TXN_0001,CUST_000017,28-01-2023,364.32,New,Completed,Credit Card,2023-01,2023-01,2023-01
CUST_000017_TXN_0002,CUST_000017,28-02-2023,389.46,Subscription,Completed,Credit Card,2023-02,2023-01,2023-02
CUST_000017_TXN_0003,CUST_000017,28-03-2023,380.74,Subscription,Completed,ACH,2023-03,2023-01,2023-03
CUST_000017_TXN_0004,CUST_000017,28-04-2023,405.68,Subscription,Completed,PayPal,2023-04,2023-01,2023-04
CUST_000017_TXN_0005,CUST_000017,28-05-2023,389.81,Subscription,Completed,ACH,2023-05,2023-01,2023-05
CUST_000017_TXN_0006,CUST_000017,28-06-2023,573.34,Subscription,Completed,ACH,2023-06,2023-01,2023-06
CUST_000017_TXN_0007,CUST_000017,28-07-2023,437.78,Subscription,Completed,ACH,2023-07,2023-01,2023-07
CUST_000017_TXN_0008,CUST_000017,28-08-2023,422.04,Subscription,Completed,ACH,2023-08,2023-01,2023-08
CUST_000017_TXN_0009,CUST_000017,28-09-2023,402.74,Subscription,Completed,ACH,2023-09,2023-01,2023-09
CUST_000017_TXN_0010,CUST_000017,28-10-2023,377.81,Subscription,Completed,Credit Card,2023-10,2023-01,2023-10
CUST_000017_TXN_0011,CUST_000017,28-11-2023,367.44,Subscription,Completed,Credit Card,2023-11,2023-01,2023-11
CUST_000017_TXN_0012,CUST_000017,28-12-2023,398.53,Subscription,Completed,Credit Card,2023-12,2023-01,2023-12
CUST_000017_TXN_0013,CUST_000017,28-01-2024,427.68,Subscription,Completed,Credit Card,2024-01,2023-01,2024-01
CUST_000017_TXN_0014,CUST_000017,28-02-2024,398.23,Subscription,Completed,Credit Card,2024-02,2023-01,2024-02
CUST_000017_TXN_0015,CUST_000017,28-03-2024,438.39,Subscription,Completed,Credit Card,2024-03,2023-01,2024-03
CUST_000017_TXN_0016,CUST_000017,28-04-2024,380.82,Subscription,Completed,Credit Card,2024-04,2023-01,2024-04
CUST_000017_TXN_0017,CUST_000017,28-05-2024,387.45,Subscription,Completed,Credit Card,2024-05,2023-01,2024-05
CUST_000017_TXN_0018,CUST_000017,28-06-2024,415.38,Subscription,Completed,Credit Card,2024-06,2023-01,2024-06
CUST_000017_TXN_0019,CUST_000017,28-07-2024,370.61,Subscription,Completed,Credit Card,2024-07,2023-01,2024-07
CUST_000017_TXN_0020,CUST_000017,28-08-2024,360.77,Subscription,Completed,Credit Card,2024-08,2023-01,2024-08
CUST_000017_TXN_0021,CUST_000017,28-09-2024,382.91,Subscription,Completed,Wire Transfer,2024-09,2023-01,2024-09
CUST_000017_TXN_0022,CUST_000017,28-10-2024,420.9,Subscription,Completed,Credit Card,2024-10,2023-01,2024-10
CUST_000017_TXN_0023,CUST_000017,28-11-2024,370.55,Subscription,Completed,ACH,2024-11,2023-01,2024-11
CUST_000017_TXN_0024,CUST_000017,28-12-2024,381.35,Subscription,Completed,Wire Transfer,2024-12,2023-01,2024-12
CUST_000018_TXN_0001,CUST_000018,21-05-2022,163.45,New,Completed,ACH,2022-05,2022-05,2022-05
CUST_000018_TXN_0002,CUST_000018,21-06-2022,138.63,Subscription,Completed,Wire Transfer,2022-06,2022-05,2022-06
CUST_000018_TXN_0003,CUST_000018,21-07-2022,150.08,Subscription,Completed,Credit Card,2022-07,2022-05,2022-07
CUST_000018_TXN_0004,CUST_000018,21-08-2022,152.97,Subscription,Completed,Credit Card,2022-08,2022-05,2022-08
CUST_000018_TXN_0005,CUST_000018,21-09-2022,153,Subscription,Completed,Credit Card,2022-09,2022-05,2022-09
CUST_000018_TXN_0006,CUST_000018,21-10-2022,149.39,Subscription,Completed,ACH,2022-10,2022-05,2022-10
CUST_000018_TXN_0007,CUST_000018,21-11-2022,136.29,Subscription,Completed,ACH,2022-11,2022-05,2022-11
CUST_000018_TXN_0008,CUST_000018,21-12-2022,154.05,Subscription,Completed,Credit Card,2022-12,2022-05,2022-12
CUST_000018_TXN_0009,CUST_000018,21-01-2023,162.05,Subscription,Completed,ACH,2023-01,2022-05,2023-01
CUST_000018_TXN_0010,CUST_000018,21-02-2023,144.79,Subscription,Completed,Wire Transfer,2023-02,2022-05,2023-02
CUST_000018_TXN_0011,CUST_000018,21-03-2023,138.47,Subscription,Completed,Wire Transfer,2023-03,2022-05,2023-03
CUST_000018_TXN_0012,CUST_000018,21-04-2023,150.78,Subscription,Completed,PayPal,2023-04,2022-05,2023-04
CUST_000018_TXN_0013,CUST_000018,21-05-2023,155.18,Subscription,Completed,Credit Card,2023-05,2022-05,2023-05
CUST_000018_TXN_0014,CUST_000018,21-06-2023,154.26,Subscription,Completed,ACH,2023-06,2022-05,2023-06
CUST_000018_TXN_0015,CUST_000018,21-07-2023,139.92,Subscription,Completed,Credit Card,2023-07,2022-05,2023-07
